Name,YearsAppearing,CountsFemale,CountsMale,ProbGender,Upper,Lower
Omer,132,61,7799,Male,0.993953089857937,0.990044367430633
Omera,4,26,0,Female,1,0.871271078140785
Omere,1,0,5,Male,1,0.565517535216825
Omeria,1,5,0,Female,1,0.565517535216825
Omero,41,0,457,Male,1,0.991664250802164
Omesha,11,66,0,Female,1,0.944997442986459
Omeshia,2,12,0,Female,1,0.757505993344759
Ometa,2,10,0,Female,1,0.722467200137111
Omi,2,0,13,Male,1,0.771904627645802
Omia,7,42,0,Female,1,0.916201209134296
Omid,36,0,604,Male,1,0.993680163198892
Omie,76,1144,10,Female,0.99528632551651,0.984122376219756
Omika,1,5,0,Female,1,0.565517535216825
Omir,5,0,35,Male,1,0.901099007675596
Omiya,1,5,0,Female,1,0.565517535216825
Omiyah,1,6,0,Female,1,0.609665712097835
Omkar,16,0,212,Male,1,0.982202405220559
Omma,1,5,0,Female,1,0.565517535216825
Ommar,4,0,26,Male,1,0.871271078140785
Ommie,11,69,0,Female,1,0.947262741810948
Omni,24,179,5,Female,0.988338281982006,0.937974796570548
Omnia,8,45,0,Female,1,0.921348401267112
Omolara,14,88,0,Female,1,0.958172933335108
Omolola,14,93,0,Female,1,0.960332497388265
Omon,1,0,5,Male,1,0.565517535216825
Omorion,1,0,5,Male,1,0.565517535216825
Omoro,3,0,38,Male,1,0.908190131774416
Omotayo,5,10,16,Male,0.775714055642872,0.425348500851155
Omotola,2,11,0,Female,1,0.741167033031968
Omran,7,0,37,Male,1,0.905942174162798
Omri,28,10,436,Male,0.987776362583818,0.959223945295325
Omunique,16,121,0,Female,1,0.969229302052522
Omya,6,51,0,Female,1,0.929953380101469
Omyra,2,12,0,Female,1,0.757505993344759
Ona,132,7528,92,Female,0.990144497624834,0.985216813357917
Onah,1,5,0,Female,1,0.565517535216825
Onaje,14,0,101,Male,1,0.963359353600144
Onald,1,0,5,Male,1,0.565517535216825
Onalee,64,827,0,Female,1,0.995376423769046
Onaleigh,1,7,0,Female,1,0.645669564933313
Onan,3,0,19,Male,1,0.831820775947384
Onas,5,0,29,Male,1,0.883030201500259
Onasis,2,0,12,Male,1,0.757505993344759
Onassis,3,0,18,Male,1,0.824120776353342
Onathan,6,0,47,Male,1,0.924442395836004
Onawa,3,17,0,Female,1,0.815681864991148
Onaya,1,5,0,Female,1,0.565517535216825
Onda,19,117,0,Female,1,0.968210754337267
Ondina,1,15,0,Female,1,0.796116698964151
Ondine,6,37,0,Female,1,0.905942174162798
Ondra,17,28,92,Male,0.833344248668171,0.683445529241854
Ondray,2,0,12,Male,1,0.757505993344759
Ondraya,1,6,0,Female,1,0.609665712097835
Ondre,32,0,237,Male,1,0.984049844077908
Ondrea,53,767,0,Female,1,0.995016538385765
Ondrej,2,0,14,Male,1,0.784689197262364
Ondreya,1,5,0,Female,1,0.565517535216825
Ondria,14,85,0,Female,1,0.956760516185948
Oneal,111,130,2941,Male,0.964236327920771,0.949957147627759
Oneatha,1,5,0,Female,1,0.565517535216825
Onecimo,5,0,26,Male,1,0.871271078140785
Oneda,48,573,0,Female,1,0.993340529252964
Onedia,25,163,0,Female,1,0.976975394198497
Oneeda,3,17,0,Female,1,0.815681864991148
Oneida,116,2226,0,Female,1,0.998277250247771
Oneika,13,94,0,Female,1,0.960737923708455
Oneil,99,17,1612,Male,0.993474202708636,0.983350578033993
Oneill,13,0,71,Male,1,0.94867204780311
Oneisha,12,251,0,Female,1,0.984926083697406
Oneita,61,868,0,Female,1,0.995593856220269
Oneka,15,125,0,Female,1,0.970184606291674
Onekki,1,7,0,Female,1,0.645669564933313
Onel,4,0,22,Male,1,0.851345125391379
Onelia,19,134,0,Female,1,0.972131324976101
Onell,11,62,10,Female,0.92277269229701,0.762868127494437
Onella,6,37,0,Female,1,0.905942174162798
Onesha,12,113,0,Female,1,0.967122467834048
Oneshia,6,52,0,Female,1,0.931207763876138
Onesimo,72,0,553,Male,1,0.993101341935225
Onesimus,4,0,25,Male,1,0.866807749060952
Onesti,7,49,0,Female,1,0.927302180779504
Onesty,13,86,0,Female,1,0.957241802714258
Oneta,67,1465,0,Female,1,0.997384701529477
Onetha,13,78,0,Female,1,0.953062190287806
Onetia,1,5,0,Female,1,0.565517535216825
Onetta,27,181,0,Female,1,0.979217547593473
Oneva,2,12,0,Female,1,0.757505993344759
Oney,22,61,110,Male,0.71120203538068,0.5690518605231
Oneyda,8,48,0,Female,1,0.925899870333883
Onezia,1,5,0,Female,1,0.565517535216825
Ong,7,52,0,Female,1,0.931207763876138
Oni,21,168,0,Female,1,0.977645331650132
Onia,16,92,0,Female,1,0.959918610714378
Onica,32,250,0,Female,1,0.984866700504555
Onida,9,58,0,Female,1,0.937882144212797
Onie,81,1786,276,Female,0.880166997257342,0.850770022886498
Oniel,27,0,190,Male,1,0.98018247054028
Oniesha,5,31,0,Female,1,0.889744604539564
Onika,44,555,0,Female,1,0.993126031077221
Onis,32,5,263,Male,0.992005291563807,0.957077313860908
Onisha,11,89,0,Female,1,0.958623454763748
Onisty,2,13,0,Female,1,0.771904627645802
Onita,74,1161,0,Female,1,0.996702161661911
Onix,23,0,157,Male,1,0.976116488566691
Oniya,7,51,0,Female,1,0.929953380101469
Oniyah,5,33,0,Female,1,0.895730002457548
Onkar,2,0,10,Male,1,0.722467200137111
Onna,49,439,0,Female,1,0.991325430932045
Onnah,2,10,0,Female,1,0.722467200137111
Onnalee,4,21,0,Female,1,0.845360981075153
Onni,5,0,32,Male,1,0.89282080174493
Onnie,86,1073,657,Female,0.642810789958012,0.597118874823998
Onnika,8,55,0,Female,1,0.934715098882914
Onnolee,8,57,0,Female,1,0.936861165147021
Onofre,39,0,248,Male,1,0.98474651934323
Onofrio,31,0,262,Male,1,0.985549812893236
Onolee,5,28,0,Female,1,0.879356695234154
Onora,1,6,0,Female,1,0.609665712097835
Onorio,1,0,5,Male,1,0.565517535216825
Onslow,1,0,7,Male,1,0.645669564933313
Ontaria,1,5,0,Female,1,0.565517535216825
Ontario,44,0,791,Male,1,0.995167012517951
Ontarius,2,0,13,Male,1,0.771904627645802
Onterio,6,0,38,Male,1,0.908190131774416
Onterrio,6,0,36,Male,1,0.903581371405536
Ontonio,2,0,11,Male,1,0.741167033031968
Onur,14,0,108,Male,1,0.965652640253443
Onya,23,170,0,Female,1,0.977902516196345
Onyae,3,15,0,Female,1,0.796116698964151
Onyah,2,10,0,Female,1,0.722467200137111
Onye,3,21,0,Female,1,0.845360981075153
Onyedikachi,1,0,6,Male,1,0.609665712097835
Onyekachi,7,11,42,Male,0.879954019735861,0.665422552983521
Onyinye,3,18,0,Female,1,0.824120776353342
Onyinyechi,10,81,0,Female,1,0.954721914567585
Onyinyechukwu,1,5,0,Female,1,0.565517535216825
Onyka,1,5,0,Female,1,0.565517535216825
Onyx,25,338,489,Female,0.624301307918745,0.557442150351057
Onzell,2,12,0,Female,1,0.757505993344759
Onzie,3,0,15,Male,1,0.796116698964151
Oona,48,683,0,Female,1,0.994407066184837
Oonagh,4,22,0,Female,1,0.851345125391379
Opal,132,67855,718,Female,0.990264310329288,0.988739659113002
Opalee,2,10,0,Female,1,0.722467200137111
Opalene,8,46,0,Female,1,0.92292643691442
Opaline,22,190,0,Female,1,0.98018247054028
Opel,32,277,0,Female,1,0.98632161064529
Opeyemi,7,30,19,Female,0.735709882882643,0.472459994435204
Opha,46,427,12,Female,0.984295456443776,0.952834506737997
Ophelia,132,15428,15,Female,0.999411260564517,0.998397905865338
Ophelie,1,6,0,Female,1,0.609665712097835
Ophia,22,174,0,Female,1,0.978399531548112
Ophie,13,84,0,Female,1,0.95626827158534
Ophilia,2,15,0,Female,1,0.796116698964151
Ophir,3,0,16,Male,1,0.806392319465564
Opie,43,99,305,Male,0.794361602230443,0.710736630292718
Ople,28,279,19,Female,0.958805947704829,0.902573403613673
Oplis,1,0,5,Male,1,0.565517535216825
Oppie,1,5,0,Female,1,0.565517535216825
Oprah,7,99,0,Female,1,0.962646787932173
Or,2,0,10,Male,1,0.722467200137111
Ora,132,38782,5577,Female,0.877328676423707,0.871158095570421
Orabell,2,11,0,Female,1,0.741167033031968
Orabelle,11,91,0,Female,1,0.95949599607112
Orace,2,0,14,Male,1,0.784689197262364
Oracio,39,0,408,Male,1,0.99067248151341
Oradee,2,11,0,Female,1,0.741167033031968
Oradell,9,56,0,Female,1,0.935806063281237
Orah,34,234,0,Female,1,0.983848657674144
Oral,109,506,2801,Male,0.85885766506024,0.834319591701993
Oralee,51,662,0,Female,1,0.994230670424912
Oralene,1,5,0,Female,1,0.565517535216825
Oralia,99,5602,5,Female,0.999619042663568,0.997914044143058
Oram,2,0,10,Male,1,0.722467200137111
Oramae,3,21,0,Female,1,0.845360981075153
Oramel,1,0,5,Male,1,0.565517535216825
Oran,131,0,4169,Male,1,0.999079414145348
Orange,63,18,598,Male,0.981437886776106,0.954285259435352
Orangie,7,43,0,Female,1,0.917990196774209
Orantes,1,0,5,Male,1,0.565517535216825
Oras,7,0,42,Male,1,0.916201209134296
Orasio,1,0,7,Male,1,0.645669564933313
Orazio,34,0,284,Male,1,0.986654254614909
Orba,14,41,44,Female,0.620792563209319,0.412975455009009
Orban,7,0,44,Male,1,0.919704396241519
Orbelin,2,0,10,Male,1,0.722467200137111
Orben,6,0,36,Male,1,0.903581371405536
Orbie,55,51,609,Male,0.940740445786291,0.899821698360717
Orbin,46,0,451,Male,1,0.991554290519923
Orbra,7,0,42,Male,1,0.916201209134296
Orby,20,0,151,Male,1,0.975191018930256
Orcella,1,5,0,Female,1,0.565517535216825
Orchid,25,168,0,Female,1,0.977645331650132
Ord,4,0,20,Male,1,0.838874841947181
Orda,3,15,0,Female,1,0.796116698964151
Ordan,1,0,5,Male,1,0.565517535216825
Ordean,21,0,161,Male,1,0.976696039648177
Ordell,27,53,185,Male,0.82552675053733,0.720285372180088
Ordella,5,36,0,Female,1,0.903581371405536
Orden,1,0,7,Male,1,0.645669564933313
Ordie,6,5,26,Male,0.929073755566347,0.673656460412068
Ordis,1,0,7,Male,1,0.645669564933313
Ore,4,12,12,Female,0.685725741804266,0.314274258195734
Orea,7,32,10,Female,0.865190357753529,0.614724561316817
Oreal,4,23,0,Female,1,0.856883381549573
Orean,18,102,16,Female,0.914783335782371,0.791051942557167
Oreana,4,23,0,Female,1,0.856883381549573
Oreane,1,5,0,Female,1,0.565517535216825
Oreanna,2,11,0,Female,1,0.741167033031968
Oreatha,21,151,0,Female,1,0.975191018930256
Oreda,8,51,0,Female,1,0.929953380101469
Oree,37,156,236,Female,0.649279889465768,0.552821225051996
Oreen,1,5,0,Female,1,0.565517535216825
Orel,55,136,506,Male,0.818007953229077,0.754888064743537
Orelia,88,948,0,Female,1,0.995964182075602
Orell,27,44,158,Male,0.8335453151553,0.720278975894366
Orella,15,108,0,Female,1,0.965652640253443
Oren,132,22,7619,Male,0.998097784165573,0.995644210475075
Orena,36,318,0,Female,1,0.988064126869266
Orenda,5,30,0,Female,1,0.886486606826031
Orene,54,1015,0,Female,1,0.996229581366722
Orentha,1,0,6,Male,1,0.609665712097835
Orenthal,19,0,277,Male,1,0.98632161064529
Orenthia,1,0,5,Male,1,0.565517535216825
Orenthial,5,0,29,Male,1,0.883030201500259
Oreoluwa,13,106,67,Female,0.682106004201326,0.538430516250835
Ores,2,0,12,Male,1,0.757505993344759
Oressa,1,6,0,Female,1,0.609665712097835
Orest,26,0,249,Male,1,0.984806847584998
Oreste,42,0,356,Male,1,0.989324579682164
Orestes,43,0,316,Male,1,0.987989490684359
Oresto,3,0,17,Male,1,0.815681864991148
Orestus,1,0,5,Male,1,0.565517535216825
Oreta,27,225,0,Female,1,0.98321344899438
Oretha,65,1158,0,Female,1,0.996693646287512
Oretta,36,220,0,Female,1,0.982838483804864
Oreva,1,6,0,Female,1,0.609665712097835
Orey,9,0,79,Male,1,0.953628788346077
Orfa,3,15,0,Female,1,0.796116698964151
Orfalinda,1,6,0,Female,1,0.609665712097835
Orfelinda,5,30,0,Female,1,0.886486606826031
Orhan,7,0,52,Male,1,0.931207763876138
Ori,36,66,727,Male,0.934046605323908,0.895478506206137
Oria,30,202,29,Female,0.911150336308015,0.825516864060931
Oriah,11,137,0,Female,1,0.972724942975884
Orian,49,64,470,Male,0.905017108013962,0.849852181702419
Oriana,45,2451,0,Female,1,0.998435149933251
Oriane,1,6,0,Female,1,0.609665712097835
Orianna,29,754,0,Female,1,0.994931052166674
Orianne,1,5,0,Female,1,0.565517535216825
Orice,2,0,12,Male,1,0.757505993344759
Orie,114,428,1629,Male,0.808919918460817,0.773851742532099
Oriel,27,124,110,Female,0.592863345682963,0.465999394519763
Orielle,2,13,0,Female,1,0.771904627645802
Orien,53,5,435,Male,0.995136635497166,0.973677772112543
Orietta,1,5,0,Female,1,0.565517535216825
Oril,3,0,18,Male,1,0.824120776353342
Orilla,30,225,0,Female,1,0.98321344899438
Orin,132,0,5146,Male,1,0.999254062702432
Orina,1,5,0,Female,1,0.565517535216825
Orinda,3,17,0,Female,1,0.815681864991148
Orine,19,167,0,Female,1,0.977514481278658
Oriole,1,5,0,Female,1,0.565517535216825
Orion,114,259,9599,Male,0.976704552873325,0.970380232356725
Oriona,1,8,0,Female,1,0.67559243511612
Orionna,4,23,0,Female,1,0.856883381549573
Oris,85,232,1655,Male,0.891108326016227,0.86146666823396
Orise,2,5,5,Male,0.763406909487436,0.236593090512564
Orisha,2,11,0,Female,1,0.741167033031968
Orison,7,0,41,Male,1,0.914332429815568
Orissa,11,61,0,Female,1,0.940756132101887
Orit,17,111,0,Female,1,0.966549895306608
Orita,3,15,0,Female,1,0.796116698964151
Oriya,4,22,0,Female,1,0.851345125391379
Oriyah,4,29,0,Female,1,0.883030201500259
Oriyana,1,5,0,Female,1,0.565517535216825
Orla,74,616,280,Female,0.716995052900162,0.656404057250143
Orlagh,1,6,0,Female,1,0.609665712097835
Orlaith,2,11,0,Female,1,0.741167033031968
Orlan,61,0,911,Male,1,0.995800956784746
Orland,94,5,2051,Male,0.998960801325124,0.994319526749922
Orlanda,55,253,538,Male,0.711717929596981,0.646844141917072
Orlander,25,0,160,Male,1,0.976553804828495
Orlandis,14,0,80,Male,1,0.954181870464473
Orlando,132,242,44044,Male,0.995180527775748,0.993804723858664
Orlandra,2,14,0,Female,1,0.784689197262364
Orlandrea,1,8,0,Female,1,0.67559243511612
Orlandria,10,80,0,Female,1,0.954181870464473
Orlandus,19,0,116,Male,1,0.967945493500361
Orlantha,2,11,0,Female,1,0.741167033031968
Orlean,52,543,22,Female,0.974147389198515,0.941749284507586
Orlee,7,41,5,Female,0.952668541419011,0.769621713557492
Orleen,1,5,0,Female,1,0.565517535216825
Orlen,30,0,259,Male,1,0.985384882438525
Orlena,75,647,0,Female,1,0.994097704181822
Orlenda,1,5,0,Female,1,0.565517535216825
Orlene,40,402,0,Female,1,0.990534582563702
Orletta,5,37,0,Female,1,0.905942174162798
Orley,46,0,459,Male,1,0.991700270692081
Orli,23,231,0,Female,1,0.983642331128478
Orlidia,1,5,0,Female,1,0.565517535216825
Orlie,40,12,345,Male,0.980668995052097,0.942173965089773
Orlin,82,0,1443,Male,1,0.997344934514231
Orlinda,40,321,0,Female,1,0.988174357932512
Orline,9,58,0,Female,1,0.937882144212797
Orlis,1,0,5,Male,1,0.565517535216825
Orlo,57,0,893,Male,1,0.995716680152426
Orlondo,12,0,76,Male,1,0.951886414934863
Orly,38,444,0,Female,1,0.991422279592403
Orlyn,32,0,282,Male,1,0.986560875960601
Orma,52,699,0,Female,1,0.994534387844536
Ormah,2,11,0,Female,1,0.741167033031968
Ormal,4,0,24,Male,1,0.86202379532502
Orman,57,0,886,Male,1,0.995682985117613
Ormand,27,0,206,Male,1,0.981693518324343
Ormi,1,5,0,Female,1,0.565517535216825
Ormond,51,0,513,Male,1,0.992567432903971
Orna,6,37,0,Female,1,0.905942174162798
Ornella,19,127,0,Female,1,0.970640354706237
Orneta,1,6,0,Female,1,0.609665712097835
Ornie,2,0,10,Male,1,0.722467200137111
Oron,11,0,83,Male,1,0.955764690358026
Oronde,25,0,292,Male,1,0.987015143732703
Orothy,1,5,0,Female,1,0.565517535216825
Orpah,15,107,0,Female,1,0.965342761981251
Orpha,105,5938,0,Female,1,0.999353490185271
Orpheus,12,0,76,Male,1,0.951886414934863
Orphia,15,101,0,Female,1,0.963359353600144
Orphie,4,24,0,Female,1,0.86202379532502
Orphus,2,0,11,Male,1,0.741167033031968
Orquidea,7,43,0,Female,1,0.917990196774209
Orquidia,8,44,0,Female,1,0.919704396241519
Orr,9,5,44,Male,0.955620453255237,0.782436384508041
Orra,21,129,17,Female,0.926018130965508,0.821438553462688
Orral,1,0,5,Male,1,0.565517535216825
Orran,3,0,15,Male,1,0.796116698964151
Orrel,2,0,10,Male,1,0.722467200137111
Orrell,2,0,10,Male,1,0.722467200137111
Orren,83,0,795,Male,1,0.995191212501208
Orrey,1,0,5,Male,1,0.565517535216825
Orrie,86,313,675,Male,0.71145056907433,0.653527116402158
Orrin,132,0,5118,Male,1,0.999249984824486
Orris,56,49,934,Male,0.962091101041976,0.934709486417738
Orry,20,0,323,Male,1,0.988246721102779
Orsen,1,0,5,Male,1,0.565517535216825
Orsola,1,5,0,Female,1,0.565517535216825
Orson,115,0,1483,Male,1,0.9974163628557
Ortega,1,0,6,Male,1,0.609665712097835
Ortencia,47,316,0,Female,1,0.987989490684359
Ortensia,7,39,0,Female,1,0.910333146292429
Ortha,26,254,0,Female,1,0.985101469568687
Ortis,3,0,16,Male,1,0.806392319465564
Ortiz,1,0,7,Male,1,0.645669564933313
Orton,23,0,210,Male,1,0.982035949240717
Ortrude,1,6,0,Female,1,0.609665712097835
Orum,1,0,5,Male,1,0.565517535216825
Orus,4,0,21,Male,1,0.845360981075153
Orva,50,508,105,Female,0.856466774081945,0.796861555648799
Orval,110,12,7912,Male,0.999133470517213,0.997354670805326
Orvall,8,0,47,Male,1,0.924442395836004
Orvalle,3,0,16,Male,1,0.806392319465564
Orvan,20,0,143,Male,1,0.973839412577718
Orvel,61,0,1155,Male,1,0.996685086824039
Orvell,20,0,136,Male,1,0.972529900266418
Orvella,12,68,0,Female,1,0.946528663479929
Orven,7,0,42,Male,1,0.916201209134296
Orvetta,22,159,0,Female,1,0.976409823097176
Orvid,5,0,27,Male,1,0.875444970258133
Orvie,22,0,136,Male,1,0.972529900266418
Orvil,74,0,1934,Male,1,0.99801766093753
Orvile,17,0,118,Male,1,0.968471660977506
Orvill,25,0,224,Male,1,0.983139772539302
Orvilla,30,238,0,Female,1,0.984115797020798
Orville,132,155,34867,Male,0.996217141914256,0.994822574884849
Orvin,63,0,1108,Male,1,0.996544958105116
Orvind,1,0,5,Male,1,0.565517535216825
Orvis,51,0,940,Male,1,0.995929974483751
Orvo,1,0,6,Male,1,0.609665712097835
Orwin,7,0,49,Male,1,0.927302180779504
Ory,14,0,147,Male,1,0.974533136640766
Orya,1,5,0,Female,1,0.565517535216825
Oryan,33,0,668,Male,1,0.994282194451892
Oryn,2,0,12,Male,1,0.757505993344759
Oryon,8,0,62,Male,1,0.941655927898628
Orysia,2,11,0,Female,1,0.741167033031968
Osa,62,647,82,Female,0.90845155545699,0.862520109968723
Osagie,5,0,25,Male,1,0.866807749060952
Osahon,2,0,10,Male,1,0.722467200137111
Osama,38,0,798,Male,1,0.995209204040978
Osamah,14,0,97,Male,1,0.961905957474052
Osamu,14,0,94,Male,1,0.960737923708455
Osanna,1,5,0,Female,1,0.565517535216825
Osaretin,1,0,6,Male,1,0.609665712097835
Osaze,10,0,76,Male,1,0.951886414934863
Osbaldo,57,0,2803,Male,1,0.998631394442097
Osbert,2,0,11,Male,1,0.741167033031968
Osbie,2,0,12,Male,1,0.757505993344759
Osbon,5,0,30,Male,1,0.886486606826031
Osborn,52,0,483,Male,1,0.992109425458547
Osborne,103,0,1563,Male,1,0.997548278545306
Osbourne,2,0,12,Male,1,0.757505993344759
Osburn,8,0,51,Male,1,0.929953380101468
Osby,23,0,154,Male,1,0.975662548677671
Oscar,132,1065,185397,Male,0.994620394786235,0.993936000089489
Oscardaniel,1,0,5,Male,1,0.565517535216825
Oscarjr,1,0,5,Male,1,0.565517535216825
Osceola,31,148,61,Female,0.765568731258785,0.643186219407533
Oscer,5,0,26,Male,1,0.871271078140785
Osciel,1,0,5,Male,1,0.565517535216825
Osco,2,0,12,Male,1,0.757505993344759
Oscor,2,0,12,Male,1,0.757505993344759
Ose,1,0,5,Male,1,0.565517535216825
Osean,1,0,5,Male,1,0.565517535216825
Oseas,17,0,181,Male,1,0.979217547593473
Osee,2,11,0,Female,1,0.741167033031968
Osei,27,0,187,Male,1,0.979870941857013
Oseph,8,0,67,Male,1,0.945773860608698
Osgood,3,0,18,Male,1,0.824120776353342
Osha,29,274,75,Female,0.82496726950014,0.7390254105696
Oshae,13,0,132,Male,1,0.971721013201392
Oshai,4,10,18,Male,0.792941704922623,0.458303065144278
Oshane,5,0,33,Male,1,0.895730002457548
Oshanique,1,5,0,Female,1,0.565517535216825
Oshanna,1,5,0,Female,1,0.565517535216825
Oshawn,3,0,17,Male,1,0.815681864991148
Oshay,23,39,315,Male,0.918354923090043,0.852936365822059
Oshaye,2,0,10,Male,1,0.722467200137111
Oshea,27,44,587,Male,0.947648315778764,0.907683346095836
Osheana,2,11,0,Female,1,0.741167033031968
Osheanna,3,17,0,Female,1,0.815681864991148
Oshen,7,5,38,Male,0.949295722601958,0.755208381899179
Osher,16,0,121,Male,1,0.969229302052522
Oshia,2,11,0,Female,1,0.741167033031968
Oshiana,1,7,0,Female,1,0.645669564933313
Oshie,1,5,0,Female,1,0.565517535216825
Oshua,11,0,95,Male,1,0.961135146460527
Oshun,1,5,0,Female,1,0.565517535216825
Oshyn,1,5,0,Female,1,0.565517535216825
Osia,5,30,0,Female,1,0.886486606826031
Osiah,3,0,19,Male,1,0.831820775947384
Osiana,1,5,0,Female,1,0.565517535216825
Osias,7,0,66,Male,1,0.944997442986459
Osie,88,1354,747,Female,0.664642548174921,0.623740216928961
Osiel,40,0,1702,Male,1,0.997748056361961
Osinachi,2,0,12,Male,1,0.757505993344759
Osiris,41,690,1129,Female,0.642692578720204,0.598140214431218
Osirus,6,0,36,Male,1,0.903581371405536
Osirys,2,10,0,Female,1,0.722467200137111
Oskar,42,0,1455,Male,1,0.997366774300615
Osker,25,0,210,Male,1,0.982035949240717
Osler,1,0,5,Male,1,0.565517535216825
Oslo,4,0,30,Male,1,0.886486606826031
Osman,47,0,1854,Male,1,0.997932299980466
Osmani,7,0,45,Male,1,0.921348401267112
Osmany,12,0,93,Male,1,0.960332497388265
Osmar,35,0,1433,Male,1,0.997326456028178
Osmara,21,263,0,Female,1,0.985603965599381
Osmary,2,11,0,Female,1,0.741167033031968
Osmel,8,0,100,Male,1,0.963006501793014
Osmer,2,0,12,Male,1,0.757505993344759
Osmin,28,0,347,Male,1,0.989050727261234
Osmo,2,0,13,Male,1,0.771904627645802
Osmon,1,0,5,Male,1,0.565517535216825
Osmond,45,0,316,Male,1,0.987989490684359
Osmund,2,0,13,Male,1,0.771904627645802
Osnas,1,5,0,Female,1,0.565517535216825
Osric,13,0,71,Male,1,0.94867204780311
Ossama,4,0,23,Male,1,0.856883381549573
Ossian,3,0,17,Male,1,0.815681864991148
Ossie,115,2912,1670,Female,0.649346828296329,0.621486782318591
Ossiel,12,0,81,Male,1,0.954721914567585
Ostara,1,5,0,Female,1,0.565517535216825
Osteen,1,0,5,Male,1,0.565517535216825
Ostell,1,0,7,Male,1,0.645669564933313
Osten,14,0,115,Male,1,0.967675768550687
Ostin,18,0,173,Male,1,0.978277385595483
Ostyn,3,0,16,Male,1,0.806392319465564
Osualdo,43,0,388,Male,1,0.990196395163862
Osvaldo,70,12,12192,Male,0.999437413034922,0.998281966028559
Osvin,4,0,21,Male,1,0.845360981075153
Oswald,132,0,3810,Male,1,0.998992758649731
Oswaldo,76,0,5116,Male,1,0.999249691840736
Oswell,12,0,84,Male,1,0.95626827158534
Oswin,13,0,107,Male,1,0.965342761981251
Osyris,1,0,5,Male,1,0.565517535216825
Osyrus,1,0,5,Male,1,0.565517535216825
Ota,33,215,0,Female,1,0.982446384513267
Otavia,3,17,0,Female,1,0.815681864991148
Otavio,3,0,21,Male,1,0.845360981075153
Otavious,1,0,5,Male,1,0.565517535216825
Oteka,1,5,0,Female,1,0.565517535216825
Otelia,81,1184,0,Female,1,0.996766017222106
Otella,8,50,0,Female,1,0.928652400866641
Otello,1,0,5,Male,1,0.565517535216825
Oteria,4,21,0,Female,1,0.845360981075153
Otey,3,0,17,Male,1,0.815681864991148
Otha,127,1403,6369,Male,0.82787262876223,0.8107720795049
Othal,21,5,174,Male,0.988010949592591,0.936287079366651
Othan,1,0,5,Male,1,0.565517535216825
Othar,15,0,97,Male,1,0.961905957474052
Othel,52,154,732,Male,0.849715286977207,0.799838624307195
Othelia,36,326,0,Female,1,0.988353620450174
Othell,30,70,165,Male,0.756966183037146,0.640787207304183
Othella,56,708,0,Female,1,0.994603491025855
Othello,75,116,556,Male,0.854072822157004,0.79696743921994
Other,23,0,190,Male,1,0.98018247054028
Othie,5,0,29,Male,1,0.883030201500259
Othman,23,0,199,Male,1,0.981061766943365
Othmar,18,0,188,Male,1,0.979975867342186
Othniel,23,0,186,Male,1,0.979764910970673
Otho,104,0,3326,Male,1,0.998846353837502
Othon,12,0,70,Male,1,0.947976937589733
Othoniel,6,0,37,Male,1,0.905942174162798
Othor,4,0,21,Male,1,0.845360981075153
Otie,28,147,42,Female,0.831181894593474,0.713306830196925
Oties,3,0,17,Male,1,0.815681864991148
Otila,53,510,0,Female,1,0.992524038777426
Otilia,110,1565,0,Female,1,0.997551404063747
Otilio,52,0,343,Male,1,0.98892445316729
Otilla,3,15,0,Female,1,0.796116698964151
Otillia,19,126,0,Female,1,0.970414235517802
Otillie,5,26,0,Female,1,0.871271078140785
Otis,132,887,56404,Male,0.985496603366856,0.983473701575894
Otisha,23,160,0,Female,1,0.976553804828495
Otley,1,0,5,Male,1,0.565517535216825
Otman,1,0,5,Male,1,0.565517535216825
Otmer,3,0,16,Male,1,0.806392319465564
Otniel,14,0,83,Male,1,0.955764690358026
Otome,1,5,0,Female,1,0.565517535216825
Otoniel,47,0,824,Male,1,0.995359668473035
Otsie,1,5,0,Female,1,0.565517535216825
Ott,14,0,84,Male,1,0.95626827158534
Otta,7,38,0,Female,1,0.908190131774416
Ottavia,2,13,0,Female,1,0.771904627645802
Ottavio,9,0,61,Male,1,0.940756132101887
Ottaway,1,0,5,Male,1,0.565517535216825
Ottelia,1,5,0,Female,1,0.565517535216825
Ottice,3,0,15,Male,1,0.796116698964151
Ottie,85,1264,613,Female,0.694257727948857,0.651863949105297
Ottilia,49,504,0,Female,1,0.992435712457162
Ottilie,55,687,0,Female,1,0.994439449497933
Ottillie,1,5,0,Female,1,0.565517535216825
Ottis,119,174,4352,Male,0.966776715771155,0.955551369655417
Ottmar,2,0,13,Male,1,0.771904627645802
Otto,132,100,29193,Male,0.997192170912864,0.995850032660269
Ottomar,1,0,5,Male,1,0.565517535216825
Ottoniel,3,0,17,Male,1,0.815681864991148
Otway,1,0,5,Male,1,0.565517535216825
Oudia,6,35,0,Female,1,0.901099007675596
Ouida,97,4886,0,Female,1,0.999214400128707
Ouinton,1,0,5,Male,1,0.565517535216825
Ouita,13,88,0,Female,1,0.958172933335108
Oumar,18,0,343,Male,1,0.98892445316729
Oumie,1,8,0,Female,1,0.67559243511612
Oumou,16,326,0,Female,1,0.988353620450174
Oumy,3,15,0,Female,1,0.796116698964151
Ourania,14,94,0,Female,1,0.960737923708455
Ourtney,1,5,0,Female,1,0.565517535216825
Ousainou,1,0,5,Male,1,0.565517535216825
Ousman,17,0,178,Male,1,0.978874681023748
